Query	Document	Answer	Context_Relevance_Label	Answer_Faithfulness_Label	Answer_Relevance_Label
Un jefe hace comentarios humillantes frente a otros trabajadores repetidamente. ¿Qué conductas hacen presumir acoso laboral?	Para efecto de lo previsto en la presente resolución, se adoptan las siguientes definiciones:   Incidente de trabajo: Suceso acaecido en el curso del trabajo o en relación con este, que tuvo el potencial de ser un accidente, en el que hubo personas involucradas sin que sufrieran lesiones o se presentaran daños a la propiedad y/o pérdida en los procesos.   Investigación de accidente o incidente: Proceso sistemático de determinación y ordenación de causas, hechos o situaciones que generaron o favorecieron la ocurrencia del accidente o incidente, que se realiza con el objeto de prevenir su repetición, mediante el control de los riesgos que lo produjeron.   Causas básicas: Causas reales que se manifiestan detrás de los síntomas; razones por las cuales ocurren los actos y condiciones subestándares o inseguros; factores que una vez identificados permiten un control administrativo significativo.   Las causas básicas ayudan a explicar por qué se cometen actos subestándares o inseguros y por qué existen condiciones subestándares o inseguras.   Causas inmediatas: Circunstancias que se presentan justamente antes del contacto; por lo general son observables o se hacen sentir. Se clasifican en actos subestándares o actos inseguros (comportamientos que podrían dar paso a la ocurrencia de un accidente o incidente) y condiciones subestándares o condiciones inseguras (circunstancias que podrían dar paso a la ocurrencia de un accidente o incidente).   Aportantes: Empleadores públicos y privados, contratantes de personal bajo modalidad de contrato civil, comercial o administrativo; a las organizaciones de economía solidaria y del sector cooperativo, a las agremiaciones u asociaciones autorizadas para realizar la afiliación colectiva de trabajadores independientes al Sistema de Seguridad Social Integral.   Accidente grave: Aquel que trae como consecuencia amputación de cualquier segmento corporal; fractura de huesos largos (fémur, tibia, peroné, húmero, radio y cúbito); trauma craneoencefálico; quemaduras de segundo y tercer grado; lesiones severas de mano, tales como aplastamiento o quemaduras; lesiones severas de columna vertebral con compromiso de médula espinal; lesiones oculares que comprometan la agudeza o el campo visual o lesiones que comprometan la capacidad auditiva.	Se presume que hay acoso laboral cuando se acredita la ocurrencia repetida y pública de conductas como agresiones físicas, expresiones injuriosas o ultrajantes, comentarios hostiles o humillantes de descalificación profesional, amenazas injustificadas de despido, burlas sobre la apariencia física, exigencias desproporcionadas, cambios de horario o de lugar de trabajo sin fundamento, trato discriminatorio, o negativa injustificada a suministrar información o a otorgar permisos y licencias, entre otras conductas listadas en la norma. En casos excepcionales, un solo acto hostil puede bastar para acreditar el acoso si es lo bastante grave.	0	0	1
Un jefe hace comentarios humillantes frente a otros trabajadores repetidamente. ¿Qué conductas hacen presumir acoso laboral?	Conductas que constituyen acoso laboral. Se presumirá que hay acoso laboral si se acredita la ocurrencia repetida y pública de cualquiera de las siguientes conductas:   a) Los actos de agresión física, independientemente de sus consecuencias;   b) Las expresiones injuriosas o ultrajantes sobre la persona, con utilización de palabras soeces o con alusión a la raza, el género, el origen familiar o nacional, la preferencia política o el estatus social;   c) Los comentarios hostiles y humillantes de descalificación profesional expresados en presencia de los compañeros de trabajo;   d) Las injustificadas amenazas de despido expresadas en presencia de los compañeros de trabajo;   e) Las múltiples denuncias disciplinarias de cualquiera de los sujetos activos del acoso, cuya temeridad quede demostrada por el resultado de los respectivos procesos disciplinarios;   f) La descalificación humillante y en presencia de los compañeros de trabajo de las propuestas u opiniones de trabajo;   g) las burlas sobre la apariencia física o la forma de vestir, formuladas en público;   h) La alusión pública a hechos pertenecientes a la intimidad de la persona;   i) La imposición de deberes ostensiblemente extraños a las obligaciones laborales, las exigencias abiertamente desproporcionadas sobre el cumplimiento de la labor encomendada y el brusco cambio del lugar de trabajo o de la labor contratada sin ningún fundamento objetivo referente a la necesidad técnica de la empresa;   j) La exigencia de laborar en horarios excesivos respecto a la jornada laboral contratada o legalmente establecida, los cambios sorpresivos del turno laboral y la exigencia permanente de laborar en dominicales y días festivos sin ningún fundamento objetivo en las necesidades de la empresa, o en forma discriminatoria respecto a los demás trabajadores o empleados;   k) El trato notoriamente discriminatorio respecto a los demás empleados en cuanto al otorgamiento de derechos y prerrogativas laborales y la imposición de deberes laborales;   l) La negativa a suministrar materiales e información absolutamente indispensables para el cumplimiento de la labor;   m) La negativa claramente injustificada a otorgar permisos, licencias por enfermedad, licencias ordinarias y vacaciones, cuando se dan las condiciones legales, reglamentarias o convencionales para pedirlos;   n) El envío de anónimos, llamadas telefónicas y mensajes virtuales con contenido injurioso, ofensivo o intimidatorio o el sometimiento a una situación de aislamiento social.   En los demás casos no enumerados en este artículo, la autoridad competente valorará, según las circunstancias del caso y la gravedad de las conductas denunciadas, la ocurrencia del acoso laboral descrito en el artículo 2°.   Excepcionalmente un sólo acto hostil bastará para acreditar el acoso laboral. La autoridad competente apreciará tal circunstancia, según la gravedad de la conducta denunciada y su capacidad de ofender por sí sola la dignidad humana, la vida e integridad física, la libertad sexual y demás derechos fundamentales.   Cuando las conductas descritas en este artículo tengan ocurrencias en privado, deberán ser demostradas por los medios de prueba reconocidos en la ley procesal civil.	Se entiende por acoso laboral toda conducta persistente y demostrable ejercida sobre un trabajador por parte de un empleador, jefe, compañero o subalterno, encaminada a infundir miedo, intimidación, terror o angustia, causar perjuicio laboral, generar desmotivación o inducir la renuncia. La ley reconoce, entre otras modalidades, el maltrato laboral, la persecución laboral, la discriminación laboral, el entorpecimiento laboral, la inequidad laboral y la desprotección laboral.	1	0	0
Un jefe evalúa el desempeño de un subalterno con indicadores objetivos y este alega acoso. ¿Eso constituye acoso laboral?	Conductas que no constituyen acoso laboral. No constituyen acoso laboral bajo ninguna de sus modalidades:   a) Las exigencias y órdenes, necesarias para mantener la disciplina en los cuerpos que componen las Fuerzas Pública conforme al principio constitucional de obediencia debida;   b) Los actos destinados a ejercer la potestad disciplinaria que legalmente corresponde a los superiores jerárquicos sobre sus subalternos;   c) La formulación de exigencias razonables de fidelidad laboral o lealtad empresarial e institucional;   d) La formulación de circulares o memorandos de servicio encaminados a solicitar exigencias técnicas o mejorar la eficiencia laboral y la evaluación laboral de subalternos conforme a indicadores objetivos y generales de rendimiento;   e) La solicitud de cumplir deberes extras de colaboración con la empresa o la institución, cuando sean necesarios para la continuidad del servicio o para solucionar situaciones difíciles en la operación de la empresa o la institución;   f) Las actuaciones administrativas o gestiones encaminadas a dar por terminado el contrato de trabajo, con base en una causa legal o una justa causa, prevista en el Código Sustantivo del Trabajo o en la legislación sobre la función pública.   g) La solicitud de cumplir los deberes de la persona y el ciudadano, de que trata el artículo 95 de la Constitución.   h) La exigencia de cumplir las obligaciones o deberes de que tratan los artículos 55 á 57 del C.S.T, así como de no incurrir en las prohibiciones de que tratan los artículo 59 y 60 del mismo Código.   i) Las exigencias de cumplir con las estipulaciones contenidas en los reglamentos y cláusulas de los contratos de trabajo.   j) La exigencia de cumplir con las obligaciones, deberes y prohibiciones de que trata la legislación disciplinaria aplicable a los servidores públicos.   Parágrafo. Las exigencias técnicas, los requerimientos de eficiencia y las peticiones de colaboración a que se refiere este artículo deberán ser justificados, fundados en criterios objetivos y no discriminatorios.	No constituye acoso laboral la evaluación del desempeño de los subalternos conforme a indicadores objetivos y generales de rendimiento, ni la formulación de circulares o memorandos dirigidos a solicitar exigencias técnicas o mejorar la eficiencia laboral, siempre que estas exigencias estén justificadas y fundadas en criterios objetivos y no discriminatorios.	1	1	1
Un jefe evalúa el desempeño de un subalterno con indicadores objetivos y este alega acoso. ¿Eso constituye acoso laboral?	Capacitación en SST. Criterios: Elaborar y ejecutar programas o actividades de capacitación en promoción y prevención, que incluya como mínimo lo referente a los peligros/riesgos prioritarios y las medidas de prevención y control. Modo de verificación: Solicitar documento soporte de las acciones de capacitación realizadas /planillas, donde se evidencie la firma de los trabajadores 	No constituye acoso laboral la evaluación del desempeño de los subalternos conforme a indicadores objetivos y generales de rendimiento, ni la formulación de circulares o memorandos dirigidos a solicitar exigencias técnicas o mejorar la eficiencia laboral, siempre que estas exigencias estén justificadas y fundadas en criterios objetivos y no discriminatorios.	0	0	1
Un jefe evalúa el desempeño de un subalterno con indicadores objetivos y este alega acoso. ¿Eso constituye acoso laboral?	Conductas que no constituyen acoso laboral. No constituyen acoso laboral bajo ninguna de sus modalidades:   a) Las exigencias y órdenes, necesarias para mantener la disciplina en los cuerpos que componen las Fuerzas Pública conforme al principio constitucional de obediencia debida;   b) Los actos destinados a ejercer la potestad disciplinaria que legalmente corresponde a los superiores jerárquicos sobre sus subalternos;   c) La formulación de exigencias razonables de fidelidad laboral o lealtad empresarial e institucional;   d) La formulación de circulares o memorandos de servicio encaminados a solicitar exigencias técnicas o mejorar la eficiencia laboral y la evaluación laboral de subalternos conforme a indicadores objetivos y generales de rendimiento;   e) La solicitud de cumplir deberes extras de colaboración con la empresa o la institución, cuando sean necesarios para la continuidad del servicio o para solucionar situaciones difíciles en la operación de la empresa o la institución;   f) Las actuaciones administrativas o gestiones encaminadas a dar por terminado el contrato de trabajo, con base en una causa legal o una justa causa, prevista en el Código Sustantivo del Trabajo o en la legislación sobre la función pública.   g) La solicitud de cumplir los deberes de la persona y el ciudadano, de que trata el artículo 95 de la Constitución.   h) La exigencia de cumplir las obligaciones o deberes de que tratan los artículos 55 á 57 del C.S.T, así como de no incurrir en las prohibiciones de que tratan los artículo 59 y 60 del mismo Código.   i) Las exigencias de cumplir con las estipulaciones contenidas en los reglamentos y cláusulas de los contratos de trabajo.   j) La exigencia de cumplir con las obligaciones, deberes y prohibiciones de que trata la legislación disciplinaria aplicable a los servidores públicos.   Parágrafo. Las exigencias técnicas, los requerimientos de eficiencia y las peticiones de colaboración a que se refiere este artículo deberán ser justificados, fundados en criterios objetivos y no discriminatorios.	La política de SST no tiene que ser tan extensa como la de una empresa grande: la norma exige que sea específica para la empresa y apropiada a la naturaleza de sus peligros y al tamaño de la organización, además de concisa, redactada con claridad, fechada y firmada por el representante legal. También debe difundirse a todos los niveles y estar accesible en el lugar de trabajo, y revisarse como mínimo una vez al año.	1	0	0
MiPyme sin mecanismos internos para tratar quejas de acoso. ¿Qué debo prever en mi reglamento de trabajo frente al acoso laboral?	Medidas preventivas y correctivas del acoso laboral.   1. Los reglamentos de trabajo de las empresas e instituciones deberán prever mecanismos de prevención de las conductas de acoso laboral y establecer un procedimiento interno, confidencial, conciliatorio y efectivo para superar las que ocurran en el lugar de trabajo. Los comités de empresa de carácter bipartito, donde existan, podrán asumir funciones relacionados con acoso laboral en los reglamentos de trabajo.	El reglamento de trabajo de la empresa debe prever mecanismos de prevención de las conductas de acoso laboral y establecer un procedimiento interno, confidencial, conciliatorio y efectivo para superar los casos que se presenten en el lugar de trabajo; donde existan, los comités de empresa de carácter bipartito pueden asumir funciones relacionadas con el acoso laboral dentro del reglamento.	1	1	1
MiPyme sin mecanismos internos para tratar quejas de acoso. ¿Qué debo prever en mi reglamento de trabajo frente al acoso laboral?	El presente capítulo tiene por ob­jeto definir las directrices de obligatorio cumplimiento para implementar el Sistema de Gestión de la Seguridad y Salud en el Trabajo (SG-SST), que deben ser aplicadas por todos los empleadores públicos y privados, los contratantes de personal bajo modalidad de contrato civil, comercial o administrativo, las organizaciones de economía solidaria y del sector cooperativo, las empresas de servicios temporales y tener cobertura sobre los trabajadores dependientes, contratistas, trabajadores cooperados y los trabajadores en misión. 	El reglamento de trabajo de la empresa debe prever mecanismos de prevención de las conductas de acoso laboral y establecer un procedimiento interno, confidencial, conciliatorio y efectivo para superar los casos que se presenten en el lugar de trabajo; donde existan, los comités de empresa de carácter bipartito pueden asumir funciones relacionadas con el acoso laboral dentro del reglamento.	0	0	1
MiPyme sin mecanismos internos para tratar quejas de acoso. ¿Qué debo prever en mi reglamento de trabajo frente al acoso laboral?	Medidas preventivas y correctivas del acoso laboral.   1. Los reglamentos de trabajo de las empresas e instituciones deberán prever mecanismos de prevención de las conductas de acoso laboral y establecer un procedimiento interno, confidencial, conciliatorio y efectivo para superar las que ocurran en el lugar de trabajo. Los comités de empresa de carácter bipartito, donde existan, podrán asumir funciones relacionados con acoso laboral en los reglamentos de trabajo.	Debe realizar las evaluaciones médicas ocupacionales de acuerdo con la normatividad vigente y los peligros o riesgos a los que esté expuesto el trabajador.	1	0	0
Se acredita acoso laboral de un jefe contra un trabajador del sector privado. ¿Qué consecuencia puede tener el empleador que tolera el acoso?	Tratamiento sancionatorio al acoso laboral. El acoso laboral, cuando estuviere debidamente acreditado, se sancionará así: Con sanción de multa entre dos (2) y diez (10) salarios mínimos legales mensuales para la persona que lo realice y para el empleador que lo tolere.	Cuando el acoso laboral está debidamente acreditado, se sanciona con multa entre dos y diez salarios mínimos legales mensuales, tanto para la persona que lo realiza como para el empleador que lo tolere.	1	1	1
Se acredita acoso laboral de un jefe contra un trabajador del sector privado. ¿Qué consecuencia puede tener el empleador que tolera el acoso?	Para efecto de lo previsto en la presente resolución, se adoptan las siguientes definiciones:   Incidente de trabajo: Suceso acaecido en el curso del trabajo o en relación con este, que tuvo el potencial de ser un accidente, en el que hubo personas involucradas sin que sufrieran lesiones o se presentaran daños a la propiedad y/o pérdida en los procesos.   Investigación de accidente o incidente: Proceso sistemático de determinación y ordenación de causas, hechos o situaciones que generaron o favorecieron la ocurrencia del accidente o incidente, que se realiza con el objeto de prevenir su repetición, mediante el control de los riesgos que lo produjeron.   Causas básicas: Causas reales que se manifiestan detrás de los síntomas; razones por las cuales ocurren los actos y condiciones subestándares o inseguros; factores que una vez identificados permiten un control administrativo significativo.   Las causas básicas ayudan a explicar por qué se cometen actos subestándares o inseguros y por qué existen condiciones subestándares o inseguras.   Causas inmediatas: Circunstancias que se presentan justamente antes del contacto; por lo general son observables o se hacen sentir. Se clasifican en actos subestándares o actos inseguros (comportamientos que podrían dar paso a la ocurrencia de un accidente o incidente) y condiciones subestándares o condiciones inseguras (circunstancias que podrían dar paso a la ocurrencia de un accidente o incidente).   Aportantes: Empleadores públicos y privados, contratantes de personal bajo modalidad de contrato civil, comercial o administrativo; a las organizaciones de economía solidaria y del sector cooperativo, a las agremiaciones u asociaciones autorizadas para realizar la afiliación colectiva de trabajadores independientes al Sistema de Seguridad Social Integral.   Accidente grave: Aquel que trae como consecuencia amputación de cualquier segmento corporal; fractura de huesos largos (fémur, tibia, peroné, húmero, radio y cúbito); trauma craneoencefálico; quemaduras de segundo y tercer grado; lesiones severas de mano, tales como aplastamiento o quemaduras; lesiones severas de columna vertebral con compromiso de médula espinal; lesiones oculares que comprometan la agudeza o el campo visual o lesiones que comprometan la capacidad auditiva.	Cuando el acoso laboral está debidamente acreditado, se sanciona con multa entre dos y diez salarios mínimos legales mensuales, tanto para la persona que lo realiza como para el empleador que lo tolere.	0	0	1
Se acredita acoso laboral de un jefe contra un trabajador del sector privado. ¿Qué consecuencia puede tener el empleador que tolera el acoso?	Tratamiento sancionatorio al acoso laboral. El acoso laboral, cuando estuviere debidamente acreditado, se sancionará así: Con sanción de multa entre dos (2) y diez (10) salarios mínimos legales mensuales para la persona que lo realice y para el empleador que lo tolere.	Debe definir y asignar los recursos financieros, técnicos y de personal necesarios para diseñar, implementar, revisar, evaluar y mejorar las medidas de prevención y control de peligros y riesgos en el lugar de trabajo, así como para que el responsable de SST y el Comité Paritario o Vigía puedan cumplir satisfactoriamente sus funciones.	1	0	0
Trabajador se lesiona al caer en la oficina durante su jornada. ¿Es accidente de trabajo?	Accidente de trabajo. Es accidente de trabajo todo suceso repentino que sobrevenga por causa o con ocasión del trabajo, y que produzca en el trabajador una lesión orgánica, una perturbación funcional o psiquiátrica, una invalidez o la muerte. Es también accidente de trabajo aquel que se produce durante la ejecución de órdenes del empleador, o contratante durante la ejecución de una labor bajo su autoridad, aún fuera del lugar y horas de trabajo. NOTA: El texto subrayado fue declarado EXEQUIBLE por la Corte Constitucional mediante Sentencia C-509 de 2014. Igualmente se considera accidente de trabajo el que se produzca durante el traslado de los trabajadores o contratistas desde su residencia a los lugares de trabajo o viceversa, cuando el transporte lo suministre el empleador. NOTA: El texto subrayado fue declarado EXEQUIBLE por la Corte Constitucional mediante Sentencia C-509 de 2014. También se considerará como accidente de trabajo el ocurrido durante el ejercicio de la función sindical aunque el trabajador se encuentre en permiso sindical siempre que el accidente se produzca en cumplimiento de dicha función. De igual forma se considera accidente de trabajo el que se produzca por la ejecución de actividades recreativas, deportivas o culturales, cuando se actúe por cuenta o en representación del empleador o de la empresa usuaria cuando se trate de trabajadores de empresas de servicios temporales que se encuentren en misión.	Se considera accidente de trabajo todo suceso repentino que ocurra por causa o con ocasión del trabajo y que produzca en el trabajador una lesión orgánica, una perturbación funcional o psiquiátrica, una invalidez o la muerte; también lo es el que se produce durante la ejecución de órdenes del empleador o bajo su autoridad, incluso fuera del lugar y horario habituales de trabajo.	1	1	1
Trabajador se lesiona al caer en la oficina durante su jornada. ¿Es accidente de trabajo?	Evaluaciones médicas ocupacionales. criterios: Realizar las evaluaciones médicas ocupacionales de acuerdo con la normatividad y los peligros/riesgos a los cuales se encuentre expuesto el trabajador. Modo de verificación: Conceptos emitidos por el médico evaluador en el cual informe recomendaciones y restricciones laborales. 	Se considera accidente de trabajo todo suceso repentino que ocurra por causa o con ocasión del trabajo y que produzca en el trabajador una lesión orgánica, una perturbación funcional o psiquiátrica, una invalidez o la muerte; también lo es el que se produce durante la ejecución de órdenes del empleador o bajo su autoridad, incluso fuera del lugar y horario habituales de trabajo.	0	0	1
Trabajador se lesiona al caer en la oficina durante su jornada. ¿Es accidente de trabajo?	Accidente de trabajo. Es accidente de trabajo todo suceso repentino que sobrevenga por causa o con ocasión del trabajo, y que produzca en el trabajador una lesión orgánica, una perturbación funcional o psiquiátrica, una invalidez o la muerte. Es también accidente de trabajo aquel que se produce durante la ejecución de órdenes del empleador, o contratante durante la ejecución de una labor bajo su autoridad, aún fuera del lugar y horas de trabajo. NOTA: El texto subrayado fue declarado EXEQUIBLE por la Corte Constitucional mediante Sentencia C-509 de 2014. Igualmente se considera accidente de trabajo el que se produzca durante el traslado de los trabajadores o contratistas desde su residencia a los lugares de trabajo o viceversa, cuando el transporte lo suministre el empleador. NOTA: El texto subrayado fue declarado EXEQUIBLE por la Corte Constitucional mediante Sentencia C-509 de 2014. También se considerará como accidente de trabajo el ocurrido durante el ejercicio de la función sindical aunque el trabajador se encuentre en permiso sindical siempre que el accidente se produzca en cumplimiento de dicha función. De igual forma se considera accidente de trabajo el que se produzca por la ejecución de actividades recreativas, deportivas o culturales, cuando se actúe por cuenta o en representación del empleador o de la empresa usuaria cuando se trate de trabajadores de empresas de servicios temporales que se encuentren en misión.	Debe garantizar la disponibilidad de personal responsable de la seguridad y salud en el trabajo, con un perfil acorde a la normatividad vigente y a los estándares mínimos que defina el Ministerio del Trabajo; esa persona debe planear, organizar, dirigir y evaluar el SG-SST al menos una vez al año, informar sus resultados a la alta dirección y promover la participación de todos los niveles de la empresa en su implementación.	1	0	0
Empleado de oficina desarrolla una afección tras años de exposición a su puesto. ¿Qué es enfermedad laboral?	Enfermedad laboral. Es enfermedad laboral la contraída como resultado de la exposición a factores de riesgo inherentes a la actividad laboral o del medio en el que el trabajador se ha visto obligado a trabajar. El Gobierno Nacional, determinará, en forma periódica, las enfermedades que se consideran como laborales y en los casos en que una enfermedad no figure en la tabla de enfermedades laborales, pero se demuestre la relación de causalidad con los factores de riesgo ocupacional será reconocida como enfermedad laboral, conforme lo establecido en las normas legales vigentes. Parágrafo 1°. El Gobierno Nacional, previo concepto del Consejo Nacional de Riesgos Laborales, determinará, en forma periódica, las enfermedades que se consideran como laborales. Parágrafo 2°. Para tal efecto, El Ministerio de la Salud y Protección Social y el Ministerio de Trabajo, realizará una actualización de la tabla de enfermedades laborales por lo menos cada tres (3) años atendiendo a los estudios técnicos financiados por el Fondo Nacional de Riesgos Laborales.	Es enfermedad laboral la contraída como resultado de la exposición a factores de riesgo inherentes a la actividad laboral o al medio en el que el trabajador se ha visto obligado a laborar. El Gobierno Nacional determina periódicamente las enfermedades consideradas laborales en una tabla que se actualiza al menos cada tres años; si una enfermedad no aparece en la tabla pero se demuestra su relación de causalidad con los factores de riesgo ocupacional, también se reconoce como enfermedad laboral.	1	1	1
Empleado de oficina desarrolla una afección tras años de exposición a su puesto. ¿Qué es enfermedad laboral?	Conductas que constituyen acoso laboral. Se presumirá que hay acoso laboral si se acredita la ocurrencia repetida y pública de cualquiera de las siguientes conductas:   a) Los actos de agresión física, independientemente de sus consecuencias;   b) Las expresiones injuriosas o ultrajantes sobre la persona, con utilización de palabras soeces o con alusión a la raza, el género, el origen familiar o nacional, la preferencia política o el estatus social;   c) Los comentarios hostiles y humillantes de descalificación profesional expresados en presencia de los compañeros de trabajo;   d) Las injustificadas amenazas de despido expresadas en presencia de los compañeros de trabajo;   e) Las múltiples denuncias disciplinarias de cualquiera de los sujetos activos del acoso, cuya temeridad quede demostrada por el resultado de los respectivos procesos disciplinarios;   f) La descalificación humillante y en presencia de los compañeros de trabajo de las propuestas u opiniones de trabajo;   g) las burlas sobre la apariencia física o la forma de vestir, formuladas en público;   h) La alusión pública a hechos pertenecientes a la intimidad de la persona;   i) La imposición de deberes ostensiblemente extraños a las obligaciones laborales, las exigencias abiertamente desproporcionadas sobre el cumplimiento de la labor encomendada y el brusco cambio del lugar de trabajo o de la labor contratada sin ningún fundamento objetivo referente a la necesidad técnica de la empresa;   j) La exigencia de laborar en horarios excesivos respecto a la jornada laboral contratada o legalmente establecida, los cambios sorpresivos del turno laboral y la exigencia permanente de laborar en dominicales y días festivos sin ningún fundamento objetivo en las necesidades de la empresa, o en forma discriminatoria respecto a los demás trabajadores o empleados;   k) El trato notoriamente discriminatorio respecto a los demás empleados en cuanto al otorgamiento de derechos y prerrogativas laborales y la imposición de deberes laborales;   l) La negativa a suministrar materiales e información absolutamente indispensables para el cumplimiento de la labor;   m) La negativa claramente injustificada a otorgar permisos, licencias por enfermedad, licencias ordinarias y vacaciones, cuando se dan las condiciones legales, reglamentarias o convencionales para pedirlos;   n) El envío de anónimos, llamadas telefónicas y mensajes virtuales con contenido injurioso, ofensivo o intimidatorio o el sometimiento a una situación de aislamiento social.   En los demás casos no enumerados en este artículo, la autoridad competente valorará, según las circunstancias del caso y la gravedad de las conductas denunciadas, la ocurrencia del acoso laboral descrito en el artículo 2°.   Excepcionalmente un sólo acto hostil bastará para acreditar el acoso laboral. La autoridad competente apreciará tal circunstancia, según la gravedad de la conducta denunciada y su capacidad de ofender por sí sola la dignidad humana, la vida e integridad física, la libertad sexual y demás derechos fundamentales.   Cuando las conductas descritas en este artículo tengan ocurrencias en privado, deberán ser demostradas por los medios de prueba reconocidos en la ley procesal civil.	Es enfermedad laboral la contraída como resultado de la exposición a factores de riesgo inherentes a la actividad laboral o al medio en el que el trabajador se ha visto obligado a laborar. El Gobierno Nacional determina periódicamente las enfermedades consideradas laborales en una tabla que se actualiza al menos cada tres años; si una enfermedad no aparece en la tabla pero se demuestra su relación de causalidad con los factores de riesgo ocupacional, también se reconoce como enfermedad laboral.	0	0	1
Empleado de oficina desarrolla una afección tras años de exposición a su puesto. ¿Qué es enfermedad laboral?	Enfermedad laboral. Es enfermedad laboral la contraída como resultado de la exposición a factores de riesgo inherentes a la actividad laboral o del medio en el que el trabajador se ha visto obligado a trabajar. El Gobierno Nacional, determinará, en forma periódica, las enfermedades que se consideran como laborales y en los casos en que una enfermedad no figure en la tabla de enfermedades laborales, pero se demuestre la relación de causalidad con los factores de riesgo ocupacional será reconocida como enfermedad laboral, conforme lo establecido en las normas legales vigentes. Parágrafo 1°. El Gobierno Nacional, previo concepto del Consejo Nacional de Riesgos Laborales, determinará, en forma periódica, las enfermedades que se consideran como laborales. Parágrafo 2°. Para tal efecto, El Ministerio de la Salud y Protección Social y el Ministerio de Trabajo, realizará una actualización de la tabla de enfermedades laborales por lo menos cada tres (3) años atendiendo a los estudios técnicos financiados por el Fondo Nacional de Riesgos Laborales.	La resolución tiene por objeto establecer las obligaciones y requisitos mínimos para investigar tanto los incidentes como los accidentes de trabajo, con el fin de identificar las causas, hechos y situaciones que los generaron e implementar las medidas correctivas que eliminen o minimicen las condiciones de riesgo y eviten su recurrencia.	1	0	0
Trabajador incapacitado por accidente quiere saber cómo se calcula su prestación. ¿Cómo se calcula el ingreso base para pagarle por un accidente de trabajo?	Ingreso base de liquidación. Se entiende por ingreso base para liquidar las prestaciones económicas lo siguiente: a) Para accidentes de trabajo El promedio del Ingreso Base de Cotización (IBC) de los seis (6) meses anteriores a la ocurrencia al accidente de trabajo, o fracción de meses, si el tiempo laborado en esa empresa fuese inferior a la base de cotización declarada e inscrita en la Entidad Administradora de Riesgos Laborales a la que se encuentre afiliado;	Para liquidar las prestaciones económicas derivadas de un accidente de trabajo, el ingreso base corresponde al promedio del Ingreso Base de Cotización de los seis meses anteriores a la ocurrencia del accidente, o de la fracción de meses laborados si el trabajador llevaba menos tiempo vinculado a la empresa.	1	1	1
Trabajador incapacitado por accidente quiere saber cómo se calcula su prestación. ¿Cómo se calcula el ingreso base para pagarle por un accidente de trabajo?	Cada Comité de Medicina, Higiene y Seguridad Industrial estará compuesto por un número igual de representantes del empleador y de los trabajadores, con sus respectivos suplentes, así: De 10 a 49 trabajadores, un representante por cada una de las partes. De 50 a 499 trabajadores, dos representantes por cada una de las partes. De 500 a 999 trabajadores, tres representantes por cada una de las partes. De 1.000 o más trabajadores, cuatro representantes por cada una de las partes.  A las reuniones del Comité sólo asistirán los miembros principales. Los suplentes asistirán por ausencia de los principales y serán citados a las reuniones por el Presidente del Comité.	Para liquidar las prestaciones económicas derivadas de un accidente de trabajo, el ingreso base corresponde al promedio del Ingreso Base de Cotización de los seis meses anteriores a la ocurrencia del accidente, o de la fracción de meses laborados si el trabajador llevaba menos tiempo vinculado a la empresa.	0	0	1
Trabajador incapacitado por accidente quiere saber cómo se calcula su prestación. ¿Cómo se calcula el ingreso base para pagarle por un accidente de trabajo?	Ingreso base de liquidación. Se entiende por ingreso base para liquidar las prestaciones económicas lo siguiente: a) Para accidentes de trabajo El promedio del Ingreso Base de Cotización (IBC) de los seis (6) meses anteriores a la ocurrencia al accidente de trabajo, o fracción de meses, si el tiempo laborado en esa empresa fuese inferior a la base de cotización declarada e inscrita en la Entidad Administradora de Riesgos Laborales a la que se encuentre afiliado;	Se entiende por acoso laboral toda conducta persistente y demostrable ejercida sobre un trabajador por parte de un empleador, jefe, compañero o subalterno, encaminada a infundir miedo, intimidación, terror o angustia, causar perjuicio laboral, generar desmotivación o inducir la renuncia. La ley reconoce, entre otras modalidades, el maltrato laboral, la persecución laboral, la discriminación laboral, el entorpecimiento laboral, la inequidad laboral y la desprotección laboral.	1	0	0
